Dia,Mes,Anio,Hora,SO2 ,NO ,PM10,O3 ,CO mg/m3,Benceno,Tolueno,Xileno,NO2 
6,3,2010,2.00,14.00,1.00,24.00,81.00,0.10,2.00,2.00,2.00,10.00
6,3,2010,3.00,14.00,2.00,13.00,85.00,0.10,2.00,3.00,2.00,7.00
6,3,2010,4.00,14.00,1.00,18.00,87.00,0.10,2.00,2.00,2.00,5.00
6,3,2010,5.00,14.00,1.00,10.00,88.00,0.10,2.00,2.00,2.00,5.00
6,3,2010,6.00,13.00,2.00,16.00,90.00,0.10,2.00,2.00,2.00,5.00
6,3,2010,7.00,13.00,3.00,15.00,86.00,0.30,2.00,2.00,2.00,7.00
6,3,2010,8.00,12.00,5.00,14.00,80.00,0.10,2.00,2.00,2.00,18.00
6,3,2010,9.00,13.00,4.00,15.00,74.00,0.10,2.00,2.00,2.00,20.00
6,3,2010,10.00,15.00,7.00,29.00,71.00,0.10,2.00,3.00,2.00,24.00
6,3,2010,11.00,14.00,12.00,11.00,69.00,0.10,2.00,3.00,2.00,26.00
6,3,2010,12.00,13.00,9.00,20.00,72.00,0.10,2.00,3.00,2.00,21.00
6,3,2010,13.00,14.00,11.00,9.00,70.00,0.10,2.00,3.00,2.00,21.00
6,3,2010,14.00,15.00,9.00,11.00,70.00,0.10,2.00,3.00,2.00,20.00
6,3,2010,15.00,14.00,6.00,6.00,74.00,0.10,2.00,3.00,2.00,13.00
6,3,2010,16.00,12.00,3.00,10.00,76.00,0.10,2.00,5.00,2.00,9.00
6,3,2010,17.00,10.00,7.00,7.00,71.00,0.10,2.00,2.00,2.00,13.00
6,3,2010,18.00,12.00,5.00,9.00,69.00,0.20,2.00,3.00,2.00,14.00
6,3,2010,19.00,12.00,3.00,12.00,72.00,0.20,2.00,2.00,2.00,12.00
6,3,2010,20.00,13.00,10.00,11.00,62.00,0.80,2.00,3.00,3.00,25.00
6,3,2010,21.00,14.00,10.00,12.00,52.00,0.80,2.00,4.00,2.00,33.00
6,3,2010,22.00,16.00,7.00,15.00,56.00,0.80,2.00,5.00,2.00,27.00
6,3,2010,23.00,16.00,7.00,11.00,43.00,0.80,2.00,4.00,2.00,40.00
6,3,2010,24.00,15.00,4.00,10.00,57.00,0.70,2.00,4.00,3.00,22.00
7,3,2010,1.00,13.00,17.00,17.00,31.00,1.00,3.00,8.00,6.00,52.00
7,3,2010,2.00,17.00,3.00,22.00,61.00,0.60,3.00,6.00,4.00,19.00
7,3,2010,3.00,15.00,1.00,9.00,67.00,0.50,2.00,2.00,2.00,6.00
7,3,2010,4.00,14.00,1.00,7.00,66.00,0.40,2.00,2.00,2.00,9.00
7,3,2010,5.00,15.00,1.00,7.00,61.00,0.30,2.00,3.00,2.00,11.00
7,3,2010,6.00,14.00,2.00,12.00,69.00,0.50,2.00,2.00,2.00,8.00
7,3,2010,7.00,12.00,2.00,14.00,65.00,0.30,2.00,2.00,2.00,17.00
7,3,2010,8.00,11.00,2.00,14.00,63.00,0.30,2.00,3.00,2.00,9.00
7,3,2010,9.00,11.00,5.00,10.00,56.00,0.20,2.00,2.00,2.00,12.00
7,3,2010,10.00,12.00,9.00,23.00,65.00,0.20,2.00,2.00,2.00,21.00
7,3,2010,11.00,19.00,8.00,18.00,67.00,0.40,2.00,3.00,2.00,22.00
7,3,2010,12.00,12.00,4.00,10.00,63.00,0.10,2.00,3.00,2.00,7.00
7,3,2010,13.00,29.00,11.00,25.00,60.00,0.20,2.00,3.00,2.00,26.00
7,3,2010,14.00,20.00,7.00,27.00,80.00,0.20,2.00,2.00,2.00,17.00
7,3,2010,15.00,47.00,7.00,28.00,73.00,0.10,2.00,3.00,2.00,20.00
7,3,2010,16.00,23.00,6.00,9.00,68.00,0.10,2.00,2.00,2.00,13.00
7,3,2010,17.00,12.00,4.00,14.00,70.00,0.10,2.00,2.00,2.00,13.00
7,3,2010,18.00,11.00,7.00,13.00,62.00,0.10,2.00,3.00,2.00,17.00
7,3,2010,19.00,8.00,4.00,4.00,59.00,0.10,2.00,2.00,2.00,10.00
7,3,2010,20.00,9.00,6.00,1.00,60.00,0.50,2.00,3.00,2.00,16.00
7,3,2010,21.00,9.00,5.00,7.00,61.00,0.60,2.00,3.00,2.00,20.00
7,3,2010,22.00,11.00,4.00,20.00,50.00,0.20,2.00,3.00,2.00,30.00
7,3,2010,23.00,11.00,3.00,27.00,57.00,0.10,2.00,2.00,2.00,15.00
7,3,2010,24.00,10.00,1.00,9.00,63.00,0.10,2.00,2.00,2.00,3.00
8,3,2010,1.00,9.00,2.00,7.00,61.00,0.10,2.00,2.00,2.00,3.00
8,3,2010,2.00,7.00,1.00,9.00,54.00,0.10,1.00,2.00,2.00,2.00
8,3,2010,3.00,7.00,2.00,7.00,40.00,0.10,2.00,3.00,2.00,4.00
8,3,2010,4.00,8.00,1.00,5.00,43.00,0.10,2.00,2.00,2.00,1.00
8,3,2010,5.00,8.00,1.00,4.00,45.00,0.10,2.00,2.00,2.00,1.00
8,3,2010,6.00,7.00,2.00,6.00,41.00,0.10,2.00,2.00,2.00,3.00
8,3,2010,7.00,7.00,8.00,12.00,31.00,0.10,2.00,2.00,2.00,14.00
8,3,2010,8.00,8.00,48.00,18.00,13.00,0.30,2.00,3.00,2.00,35.00
8,3,2010,9.00,10.00,40.00,19.00,19.00,0.30,3.00,12.00,5.00,25.00
8,3,2010,10.00,10.00,27.00,14.00,24.00,0.40,2.00,4.00,2.00,21.00
8,3,2010,11.00,21.00,40.00,25.00,28.00,0.60,2.00,5.00,2.00,51.00
8,3,2010,12.00,78.00,33.00,23.00,27.00,0.40,2.00,6.00,2.00,34.00
8,3,2010,13.00,25.00,37.00,20.00,30.00,0.30,3.00,10.00,3.00,38.00
8,3,2010,14.00,105.00,40.00,28.00,33.00,0.20,3.00,8.00,3.00,40.00
8,3,2010,15.00,93.00,33.00,28.00,33.00,0.50,2.00,4.00,2.00,33.00
8,3,2010,16.00,72.00,32.00,28.00,35.00,0.40,2.00,4.00,2.00,40.00
8,3,2010,17.00,45.00,15.00,10.00,22.00,0.40,2.00,4.00,3.00,16.00
8,3,2010,18.00,20.00,16.00,8.00,19.00,0.40,2.00,3.00,2.00,12.00
8,3,2010,19.00,12.00,16.00,5.00,17.00,0.40,2.00,4.00,2.00,10.00
8,3,2010,20.00,11.00,15.00,4.00,15.00,0.20,2.00,3.00,2.00,9.00
8,3,2010,21.00,11.00,8.00,12.00,16.00,0.10,2.00,2.00,2.00,4.00
8,3,2010,22.00,10.00,5.00,5.00,21.00,0.10,2.00,2.00,2.00,4.00
8,3,2010,23.00,10.00,5.00,6.00,26.00,0.10,2.00,2.00,2.00,5.00
8,3,2010,24.00,9.00,4.00,10.00,28.00,0.10,2.00,2.00,2.00,4.00
9,3,2010,1.00,10.00,5.00,5.00,26.00,0.10,2.00,2.00,2.00,7.00
9,3,2010,2.00,8.00,4.00,13.00,25.00,0.10,2.00,2.00,2.00,6.00
9,3,2010,3.00,8.00,1.00,7.00,27.00,0.10,2.00,2.00,2.00,3.00
9,3,2010,4.00,6.00,1.00,7.00,31.00,0.10,2.00,2.00,2.00,2.00
9,3,2010,5.00,7.00,2.00,8.00,34.00,0.10,2.00,2.00,2.00,1.00
9,3,2010,6.00,6.00,3.00,14.00,27.00,0.10,2.00,2.00,2.00,7.00
9,3,2010,7.00,10.00,8.00,13.00,25.00,0.10,2.00,2.00,2.00,11.00
9,3,2010,8.00,11.00,32.00,18.00,17.00,0.30,2.00,3.00,2.00,22.00
9,3,2010,9.00,10.00,21.00,19.00,23.00,0.10,2.00,4.00,2.00,16.00
9,3,2010,10.00,9.00,17.00,19.00,29.00,0.20,2.00,3.00,2.00,14.00
9,3,2010,11.00,10.00,16.00,16.00,30.00,0.10,2.00,4.00,2.00,14.00
9,3,2010,12.00,9.00,13.00,11.00,33.00,0.10,2.00,3.00,2.00,13.00
9,3,2010,13.00,9.00,12.00,14.00,37.00,0.10,2.00,4.00,3.00,10.00
9,3,2010,14.00,10.00,13.00,17.00,37.00,0.20,2.00,3.00,2.00,13.00
9,3,2010,15.00,6.00,11.00,20.00,35.00,0.10,2.00,2.00,2.00,11.00
9,3,2010,16.00,6.00,10.00,8.00,34.00,0.10,2.00,3.00,2.00,11.00
9,3,2010,17.00,4.00,7.00,4.00,47.00,0.10,2.00,2.00,2.00,8.00
9,3,2010,18.00,4.00,12.00,10.00,46.00,0.10,2.00,2.00,2.00,13.00
9,3,2010,19.00,7.00,10.00,9.00,44.00,0.10,2.00,3.00,2.00,13.00
9,3,2010,20.00,5.00,7.00,7.00,44.00,0.10,2.00,2.00,2.00,14.00
9,3,2010,21.00,5.00,10.00,13.00,45.00,0.10,2.00,3.00,2.00,15.00
9,3,2010,22.00,5.00,2.00,6.00,58.00,0.20,2.00,2.00,2.00,8.00
9,3,2010,23.00,8.00,2.00,10.00,58.00,0.30,2.00,2.00,2.00,7.00
9,3,2010,24.00,6.00,3.00,14.00,59.00,0.30,2.00,2.00,2.00,7.00
10,3,2010,1.00,6.00,2.00,10.00,55.00,0.10,2.00,2.00,2.00,8.00
10,3,2010,2.00,4.00,2.00,9.00,62.00,0.20,2.00,2.00,2.00,4.00
10,3,2010,3.00,4.00,1.00,6.00,69.00,0.10,2.00,1.00,2.00,1.00
10,3,2010,4.00,6.00,1.00,8.00,70.00,0.10,2.00,1.00,2.00,1.00
10,3,2010,5.00,8.00,1.00,10.00,73.00,0.10,2.00,1.00,2.00,1.00
10,3,2010,6.00,7.00,1.00,8.00,73.00,0.40,2.00,1.00,2.00,2.00
10,3,2010,7.00,9.00,3.00,5.00,66.00,0.60,2.00,1.00,2.00,8.00
10,3,2010,8.00,9.00,8.00,16.00,52.00,0.70,2.00,2.00,2.00,24.00
10,3,2010,9.00,10.00,19.00,18.00,39.00,0.90,3.00,6.00,3.00,41.00
10,3,2010,10.00,9.00,19.00,18.00,51.00,0.70,2.00,4.00,3.00,27.00
10,3,2010,11.00,10.00,16.00,16.00,56.00,0.70,2.00,4.00,2.00,23.00
10,3,2010,12.00,11.00,25.00,23.00,54.00,0.80,2.00,4.00,2.00,28.00
10,3,2010,13.00,60.00,46.00,38.00,40.00,0.60,3.00,7.00,4.00,45.00
10,3,2010,14.00,230.00,29.00,20.00,40.00,0.30,3.00,6.00,3.00,45.00
10,3,2010,15.00,321.00,24.00,27.00,48.00,0.20,3.00,7.00,3.00,45.00
10,3,2010,16.00,127.00,16.00,19.00,58.00,0.30,3.00,12.00,7.00,33.00
10,3,2010,17.00,68.00,19.00,15.00,48.00,0.40,3.00,7.00,4.00,36.00
10,3,2010,18.00,26.00,17.00,25.00,52.00,0.10,2.00,4.00,2.00,43.00
10,3,2010,19.00,16.00,18.00,10.00,44.00,0.20,2.00,5.00,2.00,35.00
10,3,2010,20.00,15.00,23.00,31.00,44.00,0.30,2.00,6.00,2.00,47.00
10,3,2010,21.00,11.00,11.00,16.00,50.00,0.10,2.00,4.00,3.00,37.00
10,3,2010,22.00,12.00,9.00,10.00,45.00,0.10,2.00,5.00,2.00,31.00
10,3,2010,23.00,10.00,16.00,9.00,25.00,0.50,2.00,8.00,3.00,43.00
10,3,2010,24.00,10.00,9.00,24.00,35.00,0.40,2.00,5.00,3.00,39.00
11,3,2010,1.00,9.00,12.00,121.00,27.00,0.20,2.00,7.00,3.00,36.00
11,3,2010,13.00,21.00,16.00,8.00,37.00,0.50,2.00,3.00,2.00,16.00
11,3,2010,14.00,22.00,9.00,6.00,54.00,0.40,2.00,3.00,2.00,18.00
11,3,2010,15.00,17.00,7.00,7.00,70.00,0.40,2.00,2.00,2.00,14.00
11,3,2010,16.00,13.00,5.00,3.00,69.00,0.30,2.00,2.00,2.00,13.00
11,3,2010,17.00,10.00,8.00,10.00,70.00,0.10,2.00,2.00,2.00,17.00
11,3,2010,18.00,11.00,8.00,11.00,69.00,0.10,2.00,4.00,2.00,17.00
11,3,2010,19.00,10.00,8.00,14.00,69.00,0.10,2.00,3.00,2.00,19.00
11,3,2010,20.00,10.00,7.00,17.00,71.00,0.10,2.00,4.00,3.00,19.00
11,3,2010,21.00,8.00,4.00,19.00,73.00,0.10,2.00,3.00,2.00,15.00
11,3,2010,22.00,7.00,6.00,14.00,71.00,0.10,2.00,3.00,3.00,17.00
11,3,2010,23.00,7.00,3.00,10.00,79.00,0.10,2.00,3.00,2.00,10.00
11,3,2010,24.00,5.00,1.00,10.00,84.00,0.10,2.00,3.00,2.00,5.00
12,3,2010,1.00,7.00,1.00,16.00,85.00,0.10,2.00,2.00,2.00,5.00
12,3,2010,2.00,7.00,1.00,8.00,92.00,0.10,2.00,11.00,2.00,4.00
12,3,2010,3.00,8.00,1.00,6.00,96.00,0.20,2.00,22.00,2.00,1.00
12,3,2010,4.00,10.00,1.00,11.00,95.00,0.40,2.00,3.00,2.00,2.00
12,3,2010,5.00,10.00,1.00,15.00,93.00,0.30,2.00,12.00,2.00,2.00
12,3,2010,6.00,10.00,1.00,14.00,91.00,0.10,2.00,21.00,2.00,3.00
12,3,2010,7.00,11.00,7.00,21.00,65.00,0.40,2.00,5.00,2.00,33.00
12,3,2010,8.00,11.00,12.00,23.00,39.00,0.70,2.00,6.00,3.00,60.00
12,3,2010,9.00,15.00,4.00,23.00,73.00,0.50,2.00,4.00,3.00,32.00
12,3,2010,13.00,22.00,6.00,21.00,80.00,0.70,2.00,2.00,2.00,20.00
12,3,2010,14.00,15.00,4.00,17.00,86.00,0.70,2.00,3.00,2.00,12.00
12,3,2010,15.00,13.00,1.00,16.00,92.00,0.70,2.00,2.00,2.00,6.00
12,3,2010,16.00,14.00,2.00,20.00,88.00,0.80,2.00,2.00,2.00,10.00
12,3,2010,17.00,13.00,1.00,23.00,93.00,0.60,2.00,2.00,2.00,6.00
12,3,2010,18.00,10.00,1.00,19.00,93.00,0.60,2.00,2.00,2.00,6.00
12,3,2010,19.00,14.00,1.00,18.00,95.00,0.60,2.00,2.00,2.00,7.00
12,3,2010,20.00,15.00,1.00,16.00,90.00,0.80,2.00,2.00,2.00,12.00
12,3,2010,21.00,13.00,1.00,18.00,94.00,0.60,2.00,2.00,2.00,10.00
12,3,2010,22.00,13.00,1.00,17.00,94.00,0.20,2.00,2.00,2.00,12.00
12,3,2010,23.00,11.00,1.00,17.00,101.00,0.10,2.00,2.00,2.00,5.00
12,3,2010,24.00,14.00,1.00,16.00,99.00,0.10,2.00,2.00,2.00,6.00
13,3,2010,1.00,13.00,1.00,13.00,89.00,0.30,2.00,3.00,2.00,12.00
13,3,2010,2.00,15.00,1.00,11.00,86.00,0.10,2.00,2.00,2.00,10.00
13,3,2010,3.00,13.00,1.00,10.00,74.00,0.10,2.00,3.00,2.00,12.00
13,3,2010,4.00,13.00,1.00,8.00,79.00,0.10,2.00,3.00,2.00,9.00
13,3,2010,5.00,12.00,1.00,13.00,84.00,0.10,2.00,8.00,2.00,7.00
13,3,2010,6.00,13.00,2.00,17.00,76.00,0.10,2.00,24.00,2.00,15.00
13,3,2010,7.00,13.00,2.00,23.00,79.00,0.10,2.00,12.00,2.00,16.00
13,3,2010,8.00,16.00,1.00,22.00,86.00,0.10,2.00,4.00,2.00,16.00
13,3,2010,9.00,13.00,4.00,20.00,81.00,0.10,2.00,2.00,2.00,22.00
13,3,2010,10.00,17.00,3.00,27.00,86.00,0.10,2.00,2.00,2.00,20.00
13,3,2010,11.00,19.00,4.00,25.00,90.00,0.10,2.00,2.00,2.00,14.00
13,3,2010,12.00,17.00,3.00,31.00,97.00,0.10,2.00,2.00,2.00,10.00
13,3,2010,13.00,15.00,3.00,29.00,95.00,0.30,2.00,2.00,2.00,10.00
13,3,2010,14.00,14.00,2.00,28.00,96.00,0.50,2.00,2.00,2.00,6.00
13,3,2010,15.00,14.00,1.00,28.00,98.00,0.80,2.00,2.00,2.00,4.00
13,3,2010,16.00,13.00,1.00,30.00,96.00,0.70,2.00,2.00,2.00,5.00
13,3,2010,17.00,14.00,2.00,27.00,94.00,0.70,2.00,2.00,2.00,7.00
13,3,2010,18.00,12.00,2.00,21.00,90.00,0.70,2.00,2.00,2.00,13.00
13,3,2010,19.00,11.00,1.00,23.00,96.00,0.70,2.00,2.00,2.00,7.00
13,3,2010,20.00,12.00,1.00,28.00,96.00,0.80,2.00,2.00,2.00,8.00
13,3,2010,21.00,10.00,1.00,22.00,104.00,0.70,2.00,2.00,2.00,7.00
13,3,2010,22.00,11.00,1.00,23.00,106.00,0.80,2.00,2.00,2.00,8.00
13,3,2010,23.00,11.00,1.00,23.00,109.00,0.80,2.00,2.00,2.00,6.00
13,3,2010,24.00,10.00,1.00,23.00,107.00,0.80,2.00,2.00,2.00,7.00
14,3,2010,1.00,11.00,1.00,23.00,101.00,0.70,2.00,2.00,2.00,13.00
14,3,2010,2.00,12.00,1.00,21.00,110.00,0.60,2.00,2.00,2.00,5.00
14,3,2010,3.00,9.00,1.00,20.00,105.00,0.10,2.00,2.00,2.00,5.00
14,3,2010,4.00,10.00,1.00,22.00,98.00,0.20,2.00,2.00,2.00,12.00
14,3,2010,5.00,12.00,1.00,21.00,95.00,0.20,2.00,2.00,2.00,9.00
14,3,2010,6.00,16.00,1.00,21.00,80.00,0.30,2.00,2.00,2.00,11.00
14,3,2010,7.00,14.00,3.00,23.00,81.00,0.60,2.00,3.00,2.00,17.00
14,3,2010,8.00,15.00,3.00,23.00,79.00,0.80,2.00,2.00,2.00,21.00
14,3,2010,9.00,18.00,4.00,28.00,75.00,1.00,2.00,3.00,2.00,24.00
14,3,2010,10.00,18.00,2.00,30.00,94.00,1.00,2.00,2.00,2.00,9.00
14,3,2010,11.00,18.00,2.00,29.00,99.00,0.90,2.00,2.00,2.00,6.00
14,3,2010,12.00,16.00,1.00,27.00,102.00,0.80,2.00,1.00,2.00,5.00
14,3,2010,13.00,16.00,1.00,29.00,103.00,0.80,2.00,1.00,2.00,4.00
14,3,2010,14.00,18.00,1.00,25.00,103.00,0.70,2.00,1.00,2.00,4.00
14,3,2010,15.00,15.00,1.00,33.00,101.00,0.80,2.00,1.00,2.00,3.00
14,3,2010,16.00,16.00,1.00,30.00,103.00,0.80,2.00,1.00,2.00,4.00
14,3,2010,17.00,16.00,1.00,32.00,105.00,0.80,2.00,1.00,2.00,4.00
14,3,2010,18.00,16.00,1.00,29.00,102.00,0.80,2.00,1.00,2.00,5.00
14,3,2010,19.00,17.00,2.00,30.00,92.00,0.80,2.00,2.00,2.00,15.00
14,3,2010,20.00,16.00,3.00,32.00,79.00,0.80,2.00,2.00,2.00,29.00
14,3,2010,21.00,17.00,1.00,24.00,86.00,0.80,2.00,2.00,2.00,17.00
14,3,2010,22.00,13.00,4.00,24.00,85.00,0.70,2.00,2.00,2.00,19.00
14,3,2010,23.00,14.00,4.00,22.00,81.00,0.80,2.00,3.00,2.00,25.00
14,3,2010,24.00,11.00,1.00,23.00,90.00,0.90,2.00,2.00,2.00,13.00
15,3,2010,1.00,12.00,1.00,21.00,88.00,0.80,2.00,2.00,2.00,10.00
15,3,2010,2.00,10.00,1.00,21.00,78.00,0.70,2.00,2.00,2.00,11.00
15,3,2010,3.00,10.00,1.00,22.00,64.00,0.50,2.00,3.00,2.00,15.00
15,3,2010,4.00,11.00,1.00,18.00,70.00,0.30,2.00,3.00,2.00,7.00
15,3,2010,5.00,10.00,1.00,16.00,67.00,0.50,2.00,2.00,2.00,9.00
15,3,2010,6.00,9.00,1.00,20.00,63.00,0.20,2.00,3.00,2.00,14.00
15,3,2010,7.00,11.00,5.00,23.00,59.00,0.80,2.00,3.00,2.00,25.00
15,3,2010,8.00,11.00,26.00,29.00,27.00,1.50,3.00,6.00,4.00,72.00
15,3,2010,9.00,8.00,16.00,32.00,44.00,1.10,3.00,10.00,4.00,58.00
15,3,2010,10.00,9.00,8.00,29.00,81.00,0.70,2.00,3.00,3.00,28.00
15,3,2010,11.00,15.00,8.00,28.00,82.00,0.80,2.00,3.00,2.00,30.00
15,3,2010,12.00,9.00,4.00,32.00,96.00,0.60,2.00,2.00,2.00,16.00
15,3,2010,13.00,7.00,2.00,27.00,99.00,0.60,2.00,2.00,2.00,9.00
15,3,2010,14.00,8.00,2.00,24.00,96.00,0.60,2.00,2.00,2.00,11.00
15,3,2010,15.00,9.00,3.00,20.00,96.00,0.70,2.00,2.00,2.00,10.00
15,3,2010,16.00,9.00,3.00,22.00,95.00,0.60,2.00,2.00,2.00,12.00
15,3,2010,17.00,8.00,3.00,21.00,97.00,0.30,2.00,3.00,2.00,12.00
15,3,2010,18.00,8.00,2.00,22.00,94.00,0.40,2.00,4.00,2.00,12.00
15,3,2010,19.00,8.00,2.00,24.00,88.00,0.40,2.00,2.00,2.00,16.00
15,3,2010,20.00,9.00,5.00,22.00,81.00,0.40,2.00,2.00,2.00,22.00
15,3,2010,21.00,12.00,4.00,25.00,85.00,0.20,2.00,3.00,2.00,16.00
15,3,2010,22.00,10.00,2.00,23.00,87.00,0.20,2.00,2.00,2.00,13.00
15,3,2010,23.00,8.00,5.00,22.00,75.00,0.50,2.00,5.00,3.00,23.00
15,3,2010,24.00,9.00,4.00,20.00,64.00,0.80,2.00,3.00,2.00,28.00
16,3,2010,1.00,8.00,1.00,20.00,65.00,0.80,2.00,4.00,3.00,20.00
16,3,2010,2.00,7.00,1.00,19.00,83.00,0.80,2.00,9.00,2.00,9.00
16,3,2010,3.00,7.00,1.00,20.00,90.00,0.60,2.00,3.00,2.00,3.00
16,3,2010,4.00,8.00,1.00,19.00,89.00,0.50,2.00,2.00,2.00,3.00
16,3,2010,5.00,8.00,1.00,19.00,78.00,0.70,2.00,2.00,2.00,6.00
16,3,2010,6.00,9.00,1.00,21.00,84.00,0.70,2.00,2.00,2.00,7.00
16,3,2010,7.00,8.00,6.00,19.00,67.00,0.80,2.00,2.00,2.00,24.00
16,3,2010,8.00,9.00,24.00,28.00,33.00,0.90,2.00,5.00,3.00,63.00
16,3,2010,9.00,11.00,36.00,33.00,32.00,0.90,4.00,15.00,8.00,69.00
16,3,2010,10.00,22.00,17.00,34.00,52.00,0.30,2.00,5.00,3.00,42.00
16,3,2010,11.00,19.00,9.00,31.00,68.00,0.20,2.00,3.00,2.00,25.00
16,3,2010,13.00,151.00,33.00,140.00,50.00,0.50,2.00,13.00,15.00,39.00
16,3,2010,14.00,73.00,1.00,19.00,77.00,0.60,2.00,4.00,2.00,16.00
16,3,2010,15.00,38.00,3.00,21.00,83.00,0.70,2.00,3.00,2.00,9.00
16,3,2010,16.00,16.00,3.00,21.00,78.00,0.90,2.00,2.00,2.00,11.00
16,3,2010,17.00,9.00,4.00,22.00,73.00,1.00,2.00,2.00,2.00,15.00
16,3,2010,18.00,6.00,4.00,22.00,67.00,1.00,2.00,2.00,2.00,20.00
16,3,2010,19.00,4.00,2.00,25.00,68.00,1.10,2.00,3.00,2.00,19.00
16,3,2010,20.00,2.00,3.00,24.00,59.00,1.10,2.00,3.00,2.00,30.00
16,3,2010,21.00,3.00,4.00,26.00,63.00,1.10,2.00,3.00,2.00,25.00
16,3,2010,22.00,6.00,1.00,22.00,69.00,0.80,2.00,3.00,2.00,19.00
16,3,2010,23.00,7.00,2.00,22.00,48.00,0.60,2.00,2.00,2.00,32.00
16,3,2010,24.00,6.00,13.00,27.00,18.00,0.80,2.00,5.00,3.00,55.00
17,3,2010,1.00,5.00,20.00,25.00,12.00,0.80,3.00,9.00,4.00,57.00
17,3,2010,2.00,6.00,6.00,22.00,32.00,0.60,2.00,8.00,3.00,35.00
17,3,2010,3.00,9.00,2.00,17.00,37.00,0.60,2.00,6.00,3.00,22.00
17,3,2010,4.00,8.00,1.00,18.00,44.00,0.40,2.00,6.00,3.00,14.00
17,3,2010,5.00,7.00,1.00,21.00,53.00,0.40,2.00,7.00,3.00,11.00
17,3,2010,6.00,7.00,2.00,25.00,48.00,0.40,2.00,4.00,2.00,19.00
17,3,2010,7.00,6.00,13.00,23.00,26.00,0.70,2.00,8.00,7.00,38.00
17,3,2010,8.00,10.00,38.00,27.00,12.00,0.90,3.00,9.00,4.00,60.00
17,3,2010,9.00,12.00,33.00,46.00,21.00,0.70,4.00,18.00,8.00,58.00
17,3,2010,10.00,14.00,10.00,37.00,52.00,0.20,2.00,8.00,4.00,37.00
17,3,2010,11.00,38.00,25.00,35.00,50.00,0.20,3.00,12.00,5.00,45.00
17,3,2010,12.00,56.00,31.00,42.00,48.00,0.30,3.00,9.00,8.00,58.00
17,3,2010,13.00,53.00,16.00,38.00,60.00,0.30,3.00,8.00,3.00,40.00
17,3,2010,14.00,29.00,7.00,41.00,81.00,0.40,2.00,3.00,3.00,25.00
17,3,2010,15.00,21.00,6.00,32.00,85.00,0.40,2.00,3.00,2.00,27.00
17,3,2010,16.00,13.00,3.00,27.00,93.00,0.50,2.00,2.00,2.00,15.00
17,3,2010,17.00,10.00,3.00,30.00,95.00,0.50,2.00,3.00,2.00,17.00
17,3,2010,18.00,10.00,6.00,28.00,91.00,0.60,2.00,2.00,2.00,20.00
17,3,2010,19.00,8.00,2.00,27.00,77.00,0.50,2.00,3.00,2.00,32.00
17,3,2010,20.00,12.00,19.00,35.00,43.00,0.90,3.00,8.00,3.00,65.00
17,3,2010,21.00,10.00,17.00,31.00,38.00,0.70,3.00,8.00,3.00,62.00
17,3,2010,22.00,9.00,10.00,30.00,42.00,0.70,2.00,4.00,3.00,53.00
17,3,2010,23.00,9.00,9.00,29.00,31.00,0.60,3.00,7.00,3.00,56.00
17,3,2010,24.00,6.00,2.00,29.00,58.00,0.40,2.00,4.00,2.00,28.00
18,3,2010,1.00,9.00,4.00,24.00,53.00,0.70,2.00,2.00,2.00,29.00
18,3,2010,2.00,11.00,4.00,30.00,51.00,0.50,2.00,4.00,2.00,31.00
18,3,2010,3.00,16.00,1.00,18.00,60.00,0.40,2.00,3.00,2.00,17.00
18,3,2010,4.00,15.00,2.00,24.00,57.00,0.40,2.00,9.00,2.00,16.00
18,3,2010,5.00,14.00,2.00,15.00,45.00,0.20,2.00,4.00,2.00,21.00
18,3,2010,6.00,15.00,1.00,20.00,49.00,0.20,2.00,3.00,2.00,18.00
18,3,2010,7.00,19.00,4.00,24.00,37.00,0.50,2.00,4.00,2.00,30.00
18,3,2010,8.00,19.00,78.00,21.00,10.00,1.20,3.00,8.00,3.00,71.00
18,3,2010,9.00,28.00,63.00,31.00,17.00,0.90,4.00,19.00,7.00,69.00
18,3,2010,10.00,32.00,32.00,30.00,31.00,0.50,3.00,10.00,3.00,61.00
18,3,2010,11.00,68.00,20.00,34.00,55.00,0.40,2.00,6.00,2.00,51.00
18,3,2010,12.00,118.00,30.00,36.00,42.00,0.40,3.00,7.00,3.00,65.00
18,3,2010,13.00,69.00,21.00,124.00,51.00,0.40,3.00,7.00,3.00,54.00
18,3,2010,14.00,152.00,34.00,199.00,40.00,0.60,3.00,5.00,2.00,61.00
18,3,2010,15.00,136.00,29.00,207.00,41.00,0.60,3.00,9.00,3.00,60.00
18,3,2010,16.00,164.00,34.00,186.00,40.00,1.00,4.00,9.00,3.00,57.00
18,3,2010,17.00,135.00,24.00,176.00,33.00,1.00,3.00,6.00,3.00,57.00
18,3,2010,18.00,181.00,42.00,206.00,23.00,1.10,3.00,7.00,3.00,71.00
18,3,2010,19.00,88.00,14.00,252.00,32.00,0.90,2.00,5.00,2.00,58.00
18,3,2010,20.00,44.00,14.00,390.00,39.00,1.40,3.00,7.00,3.00,54.00
18,3,2010,21.00,42.00,20.00,422.00,33.00,1.50,3.00,7.00,3.00,59.00
18,3,2010,22.00,41.00,74.00,392.00,11.00,1.90,3.00,10.00,3.00,82.00
18,3,2010,23.00,42.00,117.00,310.00,6.00,2.10,5.00,24.00,6.00,93.00
18,3,2010,24.00,52.00,69.00,320.00,6.00,1.60,4.00,16.00,4.00,80.00
